Team,Date,Score
100 Thieves,3/14/2024 21:01,5029.673844
100 Thieves,3/14/2024 21:48,5991.635482
Gen.G,3/15/2024 8:05,18341.41265
Gen.G,3/15/2024 8:58,19164.40339
T1,3/15/2024 10:35,9540.369322
Hanwha Life Esports,3/15/2024 10:35,20167.33115
T1,3/15/2024 11:26,21942.31067
Hanwha Life Esports,3/15/2024 11:26,6338.086086
Hanwha Life Esports,3/15/2024 12:20,22406.08595
T1,3/15/2024 12:20,9345.627642
FlyQuest,3/15/2024 20:07,19418.15603
Team Liquid,3/15/2024 20:07,7265.749124
FlyQuest,3/15/2024 21:05,10065.89151
Team Liquid,3/15/2024 21:05,18762.42436
FlyQuest,3/15/2024 22:02,15381.71268
Team Liquid,3/15/2024 22:02,11609.31849
Team Liquid,3/15/2024 22:54,14860.45937
FlyQuest,3/15/2024 22:54,8037.375678
FlyQuest,3/15/2024 23:43,17193.87976
Team Liquid,3/15/2024 23:43,9851.901501
LNG Esports,3/16/2024 9:16,19165.32174
LNG Esports,3/16/2024 10:17,23357.7425
Bilibili Gaming,3/16/2024 11:18,24317.51249
Weibo Gaming,3/16/2024 11:18,5679.32051
Weibo Gaming,3/16/2024 12:13,6008.537184
Bilibili Gaming,3/16/2024 12:13,17149.89416
Fnatic,3/16/2024 17:04,17626.52132
G2 Esports,3/16/2024 17:48,16894.39047
MAD Lions KOI,3/16/2024 18:35,9808.108681
paiN Gaming,3/16/2024 18:43,2282.280067
100 Thieves,3/16/2024 20:07,6094.142568
100 Thieves,3/16/2024 21:05,15561.11028
100 Thieves,3/16/2024 21:56,17438.76757
100 Thieves,3/16/2024 22:50,11070.3501
100 Thieves,3/16/2024 23:44,18017.21996
Dplus KIA,3/17/2024 9:54,21087.27756
Gen.G,3/17/2024 9:54,7142.469116
Gen.G,3/17/2024 10:49,17550.64345
Dplus KIA,3/17/2024 10:49,9140.203495
Top Esports,3/17/2024 11:18,22060.94839
Dplus KIA,3/17/2024 11:49,12465.57646
