Team,Date,Result,Laner,Top score,Laner,Jng score,Laner,Mid score,Laner,Bot score,Laner,Sup score,Sum Score
Top Esports,8/21/2024 12:44,0,369,0.276303407,Tian,1.324258073,Creme,1.321305568,JackeyLove,-4.248649257,Meiko,-1.570451819,-2.897234028
Bilibili Gaming,8/21/2024 12:44,1,Bin,6.261843872,Wei,0.241332119,knight,7.762718872,Elk,2.331378498,ON,3.097022775,19.69429614
LNG Esports,8/22/2024 10:18,1,Zika,4.183273392,Weiwei,8.340657398,Scout,6.753413413,GALA,6.099249308,Hang,-0.56773706,24.80885645
Weibo Gaming,8/22/2024 10:18,0,Breathe,-3.053829616,Tarzan,-6.408744188,Xiaohu,-2.3194226,Light,-1.83590734,Crisp,-2.636243324,-16.25414707
Weibo Gaming,8/22/2024 11:14,1,Breathe,-0.473736869,Tarzan,2.993514659,Xiaohu,3.927245868,Light,5.201006802,Crisp,5.80898562,17.45701608
LNG Esports,8/22/2024 11:14,0,Zika,-2.34908118,Weiwei,-5.096410169,Scout,-0.337582952,GALA,-2.950307378,Hang,-3.013599092,-13.74698077
LNG Esports,8/22/2024 12:02,1,Zika,7.338825543,Weiwei,6.636087336,Scout,2.514408168,GALA,5.094295619,Hang,1.345934458,22.92955112
Weibo Gaming,8/22/2024 12:02,0,Breathe,0.086983483,Tarzan,-4.310248882,Xiaohu,-1.572882206,Light,0.43770049,Crisp,-3.032674622,-8.391121737
Weibo Gaming,8/22/2024 12:55,1,Breathe,3.430075627,Tarzan,4.487277968,Xiaohu,0.550783796,Light,4.291865453,Crisp,-1.148987574,11.61101527
LNG Esports,8/22/2024 12:55,0,Zika,-1.807420124,Weiwei,-4.396481122,Scout,0.418453893,GALA,1.5330957,Hang,0.939586939,-3.312764714
LNG Esports,8/22/2024 13:57,0,Zika,-2.367853843,Weiwei,-5.366056959,Scout,-0.438496982,GALA,-2.035155714,Hang,-2.009287174,-12.21685067
Weibo Gaming,8/22/2024 13:57,1,Breathe,3.909164815,Tarzan,4.147686737,Xiaohu,1.858851735,Light,2.617798794,Crisp,1.631899251,14.16540133
Dplus KIA,8/23/2024 8:10,1,Kingen,-0.033899672,Lucid,6.638145364,ShowMaker,2.606755645,Aiming,2.801951343,Moham,1.959658033,13.97261071
Dplus KIA,8/23/2024 9:05,1,Kingen,5.266048326,Lucid,3.959514637,ShowMaker,6.140761124,Aiming,5.258186936,Moham,3.938205083,24.56271611
PSG Talon,8/23/2024 9:06,1,Azhi,0.786867585,JunJia,3.491262626,Maple,6.6575982,Betty,8.211311256,Woody,2.887459746,22.03449941
Fukuoka SoftBank HAWKS gaming,8/23/2024 9:06,0,Evi,-1.099984211,Forest,-3.295653966,DasheR,2.288918985,Marble,-1.33259338,Vsta,1.662312914,-1.776999657
Dplus KIA,8/23/2024 9:57,0,Kingen,4.02590527,Lucid,0.796733493,ShowMaker,3.877695455,Aiming,0.008257434,Moham,-0.140432769,8.568158883
Fukuoka SoftBank HAWKS gaming,8/23/2024 10:07,0,Evi,-1.342577021,Forest,-3.000573165,DasheR,1.072495278,Marble,2.247895145,Vsta,-0.13696351,-1.159723273
PSG Talon,8/23/2024 10:07,1,Azhi,2.801983436,JunJia,0.614412218,Maple,2.416567115,Betty,0.743903063,Woody,1.225687567,7.802553399
Dplus KIA,8/23/2024 11:09,1,Kingen,3.262089376,Lucid,6.09127073,ShowMaker,4.750318424,Aiming,6.537448601,Moham,6.858926467,27.5000536
PSG Talon,8/23/2024 11:10,1,Azhi,2.490534334,JunJia,6.702306526,Maple,3.623650068,Betty,4.65811933,Woody,7.96283517,25.43744543
Fukuoka SoftBank HAWKS gaming,8/23/2024 11:10,0,Evi,-5.026240133,Forest,-5.213349966,DasheR,-1.654342414,Marble,-2.836208705,Vsta,-1.582076672,-16.31221789
G2 Esports,8/23/2024 15:08,0,BrokenBlade,-1.080567399,Yike,-2.791236895,Caps,-2.121019915,Hans Sama,-3.345904974,Mikyx,-6.102750272,-15.44147946
G2 Esports,8/23/2024 16:00,0,BrokenBlade,-4.953951078,Yike,-0.751377245,Caps,-5.124785797,Hans Sama,-3.271733721,Mikyx,-3.846600665,-17.94844851
G2 Esports,8/23/2024 17:03,1,BrokenBlade,1.516495874,Yike,6.047504683,Caps,4.22481642,Hans Sama,3.71736148,Mikyx,4.263839931,19.77001839
G2 Esports,8/23/2024 17:50,1,BrokenBlade,2.966235466,Yike,3.18624661,Caps,1.743943185,Hans Sama,3.168979376,Mikyx,0.299015426,11.36442006
G2 Esports,8/23/2024 18:50,1,BrokenBlade,3.560895156,Yike,5.169238023,Caps,3.486190107,Hans Sama,3.460967279,Mikyx,2.202586697,17.87987726
T1,8/24/2024 6:06,1,Zeus,2.926995066,Oner,-3.588277008,Faker,-1.175696895,Gumayusi,0.620420701,Keria,4.315450041,3.098891905
T1,8/24/2024 7:03,0,Zeus,-0.30284797,Oner,-0.716874926,Faker,-2.126006751,Gumayusi,-2.543070674,Keria,0.882134886,-4.806665436
T1,8/24/2024 7:56,1,Zeus,3.266865768,Oner,2.049506262,Faker,1.111110368,Gumayusi,0.490451074,Keria,0.561210895,7.479144368
T1,8/24/2024 8:51,1,Zeus,1.090076227,Oner,-1.94069671,Faker,0.025936379,Gumayusi,-0.113211967,Keria,0.528194157,-0.409701913
Top Esports,8/24/2024 10:19,0,369,-6.031551078,Tian,-3.395815803,Creme,-5.87565897,JackeyLove,-1.429693154,Meiko,-1.22996432,-17.96268332
Weibo Gaming,8/24/2024 10:19,1,Breathe,3.793000355,Tarzan,3.301417121,Xiaohu,2.777960633,Light,4.754148096,Crisp,3.395441885,18.02196809
Top Esports,8/24/2024 11:12,1,369,3.115277268,Tian,3.509668455,Creme,2.475699599,JackeyLove,3.330282226,Meiko,2.182437324,14.61336487
Weibo Gaming,8/24/2024 11:12,0,Breathe,-1.923295455,Tarzan,-3.256423688,Xiaohu,-1.604554553,Light,-0.468611468,Crisp,1.61547582,-5.637409345
Weibo Gaming,8/24/2024 12:13,1,Breathe,-0.631395862,Tarzan,1.825015816,Xiaohu,1.071819267,Light,3.178461788,Crisp,2.108005698,7.551906707
Top Esports,8/24/2024 12:13,0,369,0.715487258,Tian,-1.349430136,Creme,0.139081067,JackeyLove,-0.428718921,Meiko,-2.481105898,-3.40468663
Top Esports,8/24/2024 13:09,1,369,2.986650893,Tian,2.790097166,Creme,3.344032412,JackeyLove,0.529607977,Meiko,3.439515292,13.08990374
Weibo Gaming,8/24/2024 13:09,0,Breathe,-2.609594204,Tarzan,-2.961306163,Xiaohu,-4.693781668,Light,-0.973485792,Crisp,-0.379067202,-11.61723503
Weibo Gaming,8/24/2024 14:03,1,Breathe,2.891209581,Tarzan,2.348091792,Xiaohu,4.008102344,Light,2.661861267,Crisp,2.38457958,14.29384456
Top Esports,8/24/2024 14:03,0,369,-1.504744276,Tian,-5.471986501,Creme,0.990596354,JackeyLove,-1.264826537,Meiko,-1.384977653,-8.635938613
MAD Lions KOI,8/24/2024 15:08,1,Myrwn,1.541332386,Elyoya,6.91179807,Fresskowy,5.094093595,Supa,4.618213101,Alvaro,2.679296261,20.84473341
Fnatic,8/24/2024 15:08,0,Oscarinin,-1.110115421,Razork,-7.533276767,Humanoid,-3.213974006,Noah,-2.139353726,Jun,-2.694582359,-16.69130228
MAD Lions KOI,8/24/2024 15:56,0,Myrwn,-2.95417216,Elyoya,-5.091060144,Fresskowy,-3.371713955,Supa,-2.360629794,Alvaro,-4.017129636,-17.79470569
Fnatic,8/24/2024 15:56,1,Oscarinin,5.456623219,Razork,5.427360778,Humanoid,4.057438704,Noah,5.183676187,Jun,4.520340073,24.64543896
Fnatic,8/24/2024 16:40,1,Oscarinin,-2.311671211,Razork,1.11890352,Humanoid,2.509816569,Noah,5.069654505,Jun,3.311121408,9.69782479
MAD Lions KOI,8/24/2024 16:40,0,Myrwn,1.734754829,Elyoya,2.285332361,Fresskowy,0.889472148,Supa,-0.998173539,Alvaro,-1.05452197,2.856863828
MAD Lions KOI,8/24/2024 17:40,1,Myrwn,3.070923317,Elyoya,2.483015257,Fresskowy,2.537195229,Supa,0.147171818,Alvaro,2.961567361,11.19987298
Fnatic,8/24/2024 17:40,0,Oscarinin,0.65279206,Razork,-0.116406296,Humanoid,-1.898576463,Noah,-1.766593566,Jun,-1.019183541,-4.147967805
MAD Lions KOI,8/24/2024 18:33,0,Myrwn,-0.237424952,Elyoya,-2.720453451,Fresskowy,0.674212075,Supa,-0.139429073,Alvaro,0.302623789,-2.120471611
Fnatic,8/24/2024 18:33,1,Oscarinin,1.075489571,Razork,0.950959916,Humanoid,2.164597262,Noah,-1.301763429,Jun,2.01387812,4.90316144
Team Liquid,8/24/2024 20:07,1,Impact,7.436286809,UmTi,3.479281772,APA,5.47050032,Yeon,7.158045368,CoreJJ,5.295427589,28.83954186
100 Thieves,8/24/2024 20:07,0,Sniper,-7.910542198,River,-3.750824506,Quid,-1.028510807,Tomo,-3.917287397,Eyla,-2.893842978,-19.50100789
100 Thieves,8/24/2024 20:56,0,Sniper,-7.846626409,River,-1.955550631,Quid,-0.683321372,Tomo,-3.429454317,Eyla,-1.359407155,-15.27435989
Team Liquid,8/24/2024 20:56,1,Impact,5.284972827,UmTi,8.11619716,APA,4.987952081,Yeon,4.341561395,CoreJJ,5.341777062,28.07246052
Movistar R7,8/24/2024 21:32,1,Summit,8.015953843,Oddie,4.596992383,Keine,5.31875894,Ceo,3.74428143,Lyonz,2.562216178,24.23820277
100 Thieves,8/24/2024 21:47,0,Sniper,-3.882150513,River,-1.737612031,Quid,-3.228364999,Tomo,-3.622167699,Eyla,-1.855005743,-14.32530099
Team Liquid,8/24/2024 21:47,1,Impact,4.152019041,UmTi,4.937777954,APA,3.690731621,Yeon,0.254050903,CoreJJ,2.920994156,15.95557367
Movistar R7,8/24/2024 22:44,1,Summit,4.191181872,Oddie,5.110895171,Keine,8.549942763,Ceo,4.469249041,Lyonz,3.06361766,25.38488651
Movistar R7,8/24/2024 23:40,1,Summit,5.717001672,Oddie,8.339450802,Keine,6.45843607,Ceo,6.820160466,Lyonz,7.170052576,34.50510158
FlyQuest,8/25/2024 20:06,0,Bwipo,0.587243341,Inspired,-0.369948162,Quad,-0.784964453,Massu,-0.157464024,Busio,0.065294827,-0.659838472
FlyQuest,8/25/2024 21:00,1,Bwipo,0.189846221,Inspired,1.952719047,Quad,2.744001994,Massu,3.596643501,Busio,5.532692286,14.01590305
FlyQuest,8/25/2024 21:53,1,Bwipo,0.046418241,Inspired,3.277657568,Quad,3.592338733,Massu,3.527356821,Busio,0.026960395,10.47073176
FlyQuest,8/25/2024 22:51,1,Bwipo,5.331133723,Inspired,4.582958638,Quad,6.553986519,Massu,4.767931143,Busio,6.05536839,27.29137841
Gen.G,8/28/2024 8:10,1,Kiin,2.669306582,Canyon,4.827976696,Chovy,1.651482159,Peyz,4.142799732,Lehends,0.314267609,13.60583278
Dplus KIA,8/28/2024 8:10,0,Kingen,-1.705272036,Lucid,-5.843978164,ShowMaker,1.486573934,Aiming,-0.75966824,Moham,-1.709540334,-8.531884841
Dplus KIA,8/28/2024 9:11,0,Kingen,0.035676682,Lucid,-0.819128254,ShowMaker,-3.736731822,Aiming,-1.244119247,Moham,-0.590607104,-6.354909746
Gen.G,8/28/2024 9:11,1,Kiin,4.693675949,Canyon,6.029681932,Chovy,1.278293043,Peyz,6.566924557,Lehends,1.684241695,20.25281718
Dplus KIA,8/28/2024 10:03,0,Kingen,-4.615355464,Lucid,-4.206016962,ShowMaker,1.751975838,Aiming,3.033879163,Moham,-3.184364236,-7.219881661
Gen.G,8/28/2024 10:03,1,Kiin,2.514232627,Canyon,9.071603156,Chovy,2.729524599,Peyz,4.512423193,Lehends,4.338598144,23.16638172
Hanwha Life Esports,8/29/2024 8:08,1,Doran,6.591430501,Peanut,5.954743597,Zeka,6.072247741,Viper,2.973131929,Delight,6.750586678,28.34214045
T1,8/29/2024 8:08,0,Zeus,-1.824651699,Oner,-6.725388428,Faker,-3.140362918,Gumayusi,-4.161406895,Keria,-2.396933402,-18.24874334
T1,8/29/2024 9:01,0,Zeus,-2.968368818,Oner,-4.864863155,Faker,-4.001508841,Gumayusi,-0.017031133,Keria,-1.640338156,-13.4921101
Hanwha Life Esports,8/29/2024 9:01,1,Doran,1.127190438,Peanut,4.774579421,Zeka,5.342823485,Viper,10.18241307,Delight,4.199225503,25.62623192
T1,8/29/2024 10:02,0,Zeus,-4.175868155,Oner,-5.430705917,Faker,-4.552027294,Gumayusi,-3.900430332,Keria,-2.552378504,-20.6114102
Hanwha Life Esports,8/29/2024 10:02,1,Doran,11.45700927,Peanut,9.70770541,Zeka,9.260169562,Viper,2.775041274,Delight,2.914886795,36.11481231
Bilibili Gaming,8/30/2024 8:28,1,Bin,-1.124763924,Wei,0.294252908,knight,2.480598616,Elk,1.131609716,ON,0.959763917,3.741461233
Weibo Gaming,8/30/2024 8:28,0,Breathe,0.22712653,Tarzan,-2.205167785,Xiaohu,-0.669070437,Light,-2.103159034,Crisp,0.177818374,-4.572452352
Weibo Gaming,8/30/2024 9:19,0,Breathe,-7.444868019,Tarzan,-5.93020305,Xiaohu,-8.810064228,Light,-1.511836982,Crisp,-5.750414203,-29.44738648
Bilibili Gaming,8/30/2024 9:19,1,Bin,8.505640097,Wei,9.006283886,knight,9.755505242,Elk,6.346331987,ON,6.941541477,40.55530269
Weibo Gaming,8/30/2024 10:16,0,Breathe,0.244678616,Tarzan,3.596148152,Xiaohu,3.332507054,Light,1.149451777,Crisp,1.940547306,10.2633329
Bilibili Gaming,8/30/2024 10:16,1,Bin,-1.169165008,Wei,-2.942208665,knight,-0.458766608,Elk,3.380614102,ON,-0.996720784,-2.186246963
100 Thieves,8/30/2024 20:08,0,Sniper,-0.785607812,River,-2.670544212,Quid,0.461805431,Tomo,-1.266270206,Eyla,0.218553618,-4.042063181
100 Thieves,8/30/2024 20:52,1,Sniper,0.045362622,River,3.277276112,Quid,3.745323129,Tomo,3.613914687,Eyla,6.301582476,16.98345903
100 Thieves,8/30/2024 21:38,0,Sniper,-3.964574048,River,-4.37810417,Quid,-2.454157033,Tomo,-3.478961436,Eyla,-3.252899487,-17.52869617
100 Thieves,8/30/2024 22:29,1,Sniper,-1.123129897,River,3.10892294,Quid,2.333541197,Tomo,2.505356812,Eyla,3.965496119,10.79018717
100 Thieves,8/30/2024 23:58,1,Sniper,-0.01738237,River,6.108036196,Quid,6.006589163,Tomo,5.658523163,Eyla,5.397578431,23.15334458
Gen.G,8/31/2024 6:07,0,Kiin,-3.063921698,Canyon,-6.696950569,Chovy,-0.129564267,Peyz,-0.261303968,Lehends,-3.280752222,-13.43249272
Hanwha Life Esports,8/31/2024 6:07,1,Doran,1.728679691,Peanut,4.02828492,Zeka,6.276714352,Viper,5.329882244,Delight,4.601024074,21.96458528
Gen.G,8/31/2024 7:03,1,Kiin,2.344848743,Canyon,6.961964622,Chovy,6.408152651,Peyz,7.066543872,Lehends,7.771564704,30.55307459
Hanwha Life Esports,8/31/2024 7:03,0,Doran,-3.098094024,Peanut,-4.5672306,Zeka,-3.330049947,Viper,-2.836217455,Delight,-3.741865607,-17.57345763
Hanwha Life Esports,8/31/2024 7:55,0,Doran,-2.745149755,Peanut,-2.499412125,Zeka,-3.496674715,Viper,-0.085799468,Delight,0.15588655,-8.671149514
Gen.G,8/31/2024 7:55,1,Kiin,3.757515258,Canyon,0.043171532,Chovy,1.223034809,Peyz,3.395551365,Lehends,2.637243647,11.05651661
Fukuoka SoftBank HAWKS gaming,8/31/2024 8:20,0,Evi,-1.381279548,Forest,-5.010085216,DasheR,-1.757511823,Marble,-1.725211831,Vsta,-1.824848529,-11.69893695
Hanwha Life Esports,8/31/2024 8:49,0,Doran,-1.805453013,Peanut,-4.693850851,Zeka,-3.077260225,Viper,-3.718803493,Delight,-4.916345759,-18.21171334
Gen.G,8/31/2024 8:49,1,Kiin,7.648275523,Canyon,8.009972334,Chovy,9.490532174,Peyz,11.72360137,Lehends,6.859942032,43.73232343
Fukuoka SoftBank HAWKS gaming,8/31/2024 9:10,1,Evi,2.682420656,Forest,3.999256366,DasheR,4.529872509,Marble,4.800342547,Vsta,3.354994721,19.3668868
Fukuoka SoftBank HAWKS gaming,8/31/2024 10:03,1,Evi,1.048334017,Forest,3.800265264,DasheR,2.973706134,Marble,1.171745435,Vsta,1.474401349,10.4684522
Fukuoka SoftBank HAWKS gaming,8/31/2024 11:02,1,Evi,2.314056184,Forest,5.943945797,DasheR,4.862160867,Marble,4.74695514,Vsta,2.725245283,20.59236327
G2 Esports,8/31/2024 16:12,0,BrokenBlade,-0.591107776,Yike,-3.071903907,Caps,-2.03031067,Hans Sama,-2.296975028,Mikyx,-1.06346299,-9.053760371
MAD Lions KOI,8/31/2024 16:12,1,Myrwn,5.567619715,Elyoya,5.146604965,Fresskowy,2.475742701,Supa,6.548406502,Alvaro,2.608695909,22.34706979
G2 Esports,8/31/2024 17:00,1,BrokenBlade,4.16738276,Yike,6.763918103,Caps,3.676172893,Hans Sama,-1.395426774,Mikyx,2.754655866,15.96670285
MAD Lions KOI,8/31/2024 17:00,0,Myrwn,0.223068047,Elyoya,-4.578023449,Fresskowy,-2.87208793,Supa,-1.946050962,Alvaro,-3.163582064,-12.33667636
G2 Esports,8/31/2024 17:48,1,BrokenBlade,3.329104418,Yike,4.964671562,Caps,0.703369241,Hans Sama,4.912209206,Mikyx,5.551624735,19.46097916
MAD Lions KOI,8/31/2024 17:48,0,Myrwn,-1.278758357,Elyoya,-6.01188724,Fresskowy,-0.794408386,Supa,-2.546039627,Alvaro,-2.300424711,-12.93151832
G2 Esports,8/31/2024 18:40,1,BrokenBlade,4.685657035,Yike,4.129473974,Caps,3.709127192,Hans Sama,2.076141216,Mikyx,4.359793517,18.96019294
MAD Lions KOI,8/31/2024 18:40,0,Myrwn,-0.525207086,Elyoya,-4.277472418,Fresskowy,-3.17134851,Supa,-4.590249144,Alvaro,-2.182727796,-14.74700495
Team Liquid,8/31/2024 20:08,1,Impact,1.743349974,UmTi,1.824735011,APA,1.487270594,Yeon,0.935761058,CoreJJ,3.891803943,9.882920579
FlyQuest,8/31/2024 20:08,0,Bwipo,-3.521845228,Inspired,-1.34380274,Quad,2.398948796,Massu,2.484379317,Busio,0.146971735,0.164651881
Team Liquid,8/31/2024 21:05,0,Impact,-5.133297668,UmTi,-5.381288598,APA,-4.236715258,Yeon,-3.825729404,CoreJJ,-3.238325122,-21.81535605
FlyQuest,8/31/2024 21:05,1,Bwipo,3.945980119,Inspired,4.322749457,Quad,7.212683582,Massu,4.612468392,Busio,8.390441609,28.48432316
Team Liquid,8/31/2024 22:02,1,Impact,1.842248742,UmTi,1.500919615,APA,2.425464338,Yeon,1.686113067,CoreJJ,1.394445849,8.84919161
FlyQuest,8/31/2024 22:02,0,Bwipo,-1.590145478,Inspired,-3.90752556,Quad,-2.323812642,Massu,-1.000685683,Busio,-2.003175938,-10.8253453
Team Liquid,8/31/2024 22:50,0,Impact,-2.612109093,UmTi,-5.391698054,APA,-1.733968733,Yeon,-0.915338808,CoreJJ,0.483427968,-10.16968672
FlyQuest,8/31/2024 22:50,1,Bwipo,7.999151505,Inspired,8.076898539,Quad,7.493585495,Massu,6.803125153,Busio,2.733874841,33.10663553
Team Liquid,8/31/2024 23:47,1,Impact,2.140685894,UmTi,3.932657222,APA,0.957918204,Yeon,2.610822214,CoreJJ,3.876182595,13.51826613
FlyQuest,8/31/2024 23:47,0,Bwipo,-2.02032403,Inspired,-5.599502106,Quad,1.315885251,Massu,0.289904974,Busio,-0.997207196,-7.011243107
Dplus KIA,9/1/2024 6:14,1,Kingen,1.761765267,Lucid,2.706731045,ShowMaker,3.106838376,Aiming,1.99918178,Moham,2.226749461,11.80126593
T1,9/1/2024 6:14,0,Zeus,-2.222273768,Oner,-4.009113538,Faker,-0.5241302,Gumayusi,-3.288151909,Keria,-0.229242403,-10.27291182
T1,9/1/2024 7:11,1,Zeus,4.031871873,Oner,4.162587102,Faker,1.751520929,Gumayusi,1.964379329,Keria,2.320829548,14.23118878
Dplus KIA,9/1/2024 7:11,0,Kingen,-0.030173519,Lucid,-2.094461213,ShowMaker,-3.614933809,Aiming,-0.977256071,Moham,-1.120755252,-7.837579864
Dplus KIA,9/1/2024 8:03,0,Kingen,-6.489229896,Lucid,-5.588483117,ShowMaker,-0.803298324,Aiming,-1.535624462,Moham,-4.984941395,-19.40157719
T1,9/1/2024 8:03,1,Zeus,4.108898266,Oner,5.833579953,Faker,5.181990916,Gumayusi,3.445468365,Keria,2.74854022,21.31847772
PSG Talon,9/1/2024 8:24,1,Azhi,7.650442337,JunJia,5.435030471,Maple,2.164314736,Betty,2.532393209,Woody,7.12024631,24.90242706
Fukuoka SoftBank HAWKS gaming,9/1/2024 8:24,0,Evi,-3.816072753,Forest,-3.541356511,DasheR,-2.368251212,Marble,1.149388496,Vsta,-1.518502875,-10.09479486
T1,9/1/2024 8:52,1,Zeus,3.981530288,Oner,5.12428121,Faker,-1.110982045,Gumayusi,0.534207976,Keria,5.198502888,13.72754032
Dplus KIA,9/1/2024 8:52,0,Kingen,-5.112594573,Lucid,-2.126195845,ShowMaker,-1.103577094,Aiming,1.852783449,Moham,-0.53026932,-7.019853383
PSG Talon,9/1/2024 9:13,1,Azhi,6.295458787,JunJia,5.671415757,Maple,4.815230457,Betty,5.252524172,Woody,6.438741773,28.47337095
Fukuoka SoftBank HAWKS gaming,9/1/2024 9:13,0,Evi,-5.567440487,Forest,-3.138173889,DasheR,-3.547304938,Marble,-3.39142272,Vsta,-0.105719441,-15.75006147
Fukuoka SoftBank HAWKS gaming,9/1/2024 10:00,1,Evi,3.064977288,Forest,4.635110939,DasheR,5.947990903,Marble,3.117868195,Vsta,8.198039297,24.96398662
PSG Talon,9/1/2024 10:00,0,Azhi,-1.323128951,JunJia,-3.521152279,Maple,-4.252000138,Betty,-0.419731842,Woody,-1.703051547,-11.21906476
PSG Talon,9/1/2024 10:52,1,Azhi,4.715205336,JunJia,5.237749455,Maple,7.198791303,Betty,5.705936485,Woody,3.834790287,26.69247287
Fukuoka SoftBank HAWKS gaming,9/1/2024 10:52,0,Evi,-2.177696024,Forest,-6.045319684,DasheR,1.597084578,Marble,-1.655278405,Vsta,-0.335454846,-8.61666438
Fnatic,9/1/2024 16:13,0,Oscarinin,-2.713247209,Razork,0.125963464,Humanoid,2.99702476,Noah,6.269237526,Jun,2.11106467,8.79004321
G2 Esports,9/1/2024 16:13,1,BrokenBlade,-0.37580843,Yike,1.282885707,Caps,-2.918030039,Hans Sama,2.539869679,Mikyx,1.474697806,2.003614723
Fnatic,9/1/2024 17:24,1,Oscarinin,4.962414706,Razork,4.699990027,Humanoid,3.784108423,Noah,3.203928505,Jun,6.702049102,23.35249076
G2 Esports,9/1/2024 17:24,0,BrokenBlade,0.567101921,Yike,-4.08870985,Caps,-4.240651409,Hans Sama,-1.566272907,Mikyx,-0.381916721,-9.710448966
G2 Esports,9/1/2024 18:23,1,BrokenBlade,1.639097288,Yike,6.250941565,Caps,3.966289616,Hans Sama,2.792541261,Mikyx,0.785425084,15.43429481
Fnatic,9/1/2024 18:23,0,Oscarinin,-2.497451537,Razork,-1.568007803,Humanoid,-2.798548434,Noah,-0.518711198,Jun,1.446468863,-5.936250109
G2 Esports,9/1/2024 19:16,1,BrokenBlade,1.418513305,Yike,2.947392545,Caps,1.026215253,Hans Sama,2.945503885,Mikyx,-0.179585493,8.158039496
Fnatic,9/1/2024 19:16,0,Oscarinin,-0.16263103,Razork,-4.701558203,Humanoid,-1.671266799,Noah,-0.035567012,Jun,-0.547399875,-7.118422918
100 Thieves,9/1/2024 20:06,1,Sniper,3.766770711,River,4.278905435,Quid,0.499723821,Tomo,4.965051359,Eyla,4.390104662,17.90055599
100 Thieves,9/1/2024 20:57,0,Sniper,-2.425477496,River,-5.074517655,Quid,-3.009151923,Tomo,-2.349221069,Eyla,-2.067364479,-14.92573262
100 Thieves,9/1/2024 21:46,1,Sniper,4.004093101,River,1.79792089,Quid,3.199296192,Tomo,2.797083686,Eyla,-0.154873772,11.6435201
100 Thieves,9/1/2024 22:37,1,Sniper,4.678766749,River,5.905348091,Quid,5.232324874,Tomo,6.132560897,Eyla,7.450672998,29.39967361
FlyQuest,9/6/2024 20:13,1,Bwipo,0.316151683,Inspired,2.854405486,Quad,3.020162715,Massu,3.121611865,Busio,3.733176028,13.04550778
100 Thieves,9/6/2024 20:13,0,Sniper,-1.619458174,River,-3.784315242,Quid,-2.045920961,Tomo,-0.716833877,Eyla,-2.632512642,-10.7990409
100 Thieves,9/6/2024 21:02,0,Sniper,-2.822158551,River,-0.5060366,Quid,1.44036915,Tomo,0.72326266,Eyla,-2.272900283,-3.437463624
FlyQuest,9/6/2024 21:02,1,Bwipo,5.049350041,Inspired,2.868922259,Quad,0.539885483,Massu,6.01102286,Busio,2.710856477,17.18003712
100 Thieves,9/6/2024 22:01,0,Sniper,-5.537673943,River,-4.724420903,Quid,-5.549230869,Tomo,-2.255143439,Eyla,0.022924673,-18.04354448
FlyQuest,9/6/2024 22:01,1,Bwipo,5.164981898,Inspired,9.124122474,Quad,5.081354939,Massu,2.515147405,Busio,6.236288332,28.12189505
Hanwha Life Esports,9/7/2024 6:22,1,Doran,1.665016592,Peanut,3.514679585,Zeka,4.809322237,Viper,5.483456717,Delight,0.572917992,16.04539312
T1,9/7/2024 6:22,0,Zeus,-1.163378835,Oner,-2.512907707,Faker,-2.212175831,Gumayusi,-5.449728849,Keria,-3.5487285,-14.88691972
T1,9/7/2024 7:15,1,Zeus,-3.463423816,Oner,1.441498618,Faker,1.838177285,Gumayusi,2.996767381,Keria,-0.474367171,2.338652297
Hanwha Life Esports,9/7/2024 7:15,0,Doran,-0.075226951,Peanut,-2.697515319,Zeka,0.476063575,Viper,0.450226208,Delight,-0.294562435,-2.141014923
Hanwha Life Esports,9/7/2024 8:19,1,Doran,4.909711866,Peanut,5.85380796,Zeka,6.246969599,Viper,4.358537286,Delight,4.441108613,25.81013532
T1,9/7/2024 8:19,0,Zeus,-0.588870585,Oner,-6.146621547,Faker,-4.959334162,Gumayusi,-2.402616258,Keria,-3.261788461,-17.35923101
T1,9/7/2024 9:07,0,Zeus,-1.733215118,Oner,-4.780596803,Faker,-2.544389683,Gumayusi,-2.568202988,Keria,-1.636324246,-13.26272884
Hanwha Life Esports,9/7/2024 9:07,1,Doran,2.524123839,Peanut,5.198286788,Zeka,3.605745398,Viper,1.245500125,Delight,1.735646835,14.30930299
paiN Gaming,9/7/2024 16:31,1,Wizer,1.871342418,CarioK,4.585878629,dyNquedo,5.860659082,TitaN,2.971218239,Kuri,3.307097331,18.5961957
paiN Gaming,9/7/2024 17:32,1,Wizer,3.063634702,CarioK,4.100925533,dyNquedo,2.600556411,TitaN,3.005907957,Kuri,2.849035684,15.62006029
paiN Gaming,9/7/2024 18:34,0,Wizer,-0.286538809,CarioK,-4.179232891,dyNquedo,-2.667030867,TitaN,1.381372711,Kuri,-1.786362331,-7.537792187
paiN Gaming,9/7/2024 19:40,1,Wizer,2.971505472,CarioK,6.570100063,dyNquedo,6.47929292,TitaN,4.562677759,Kuri,3.800949584,24.3845258
Team Liquid,9/7/2024 20:18,0,Impact,-0.87443931,UmTi,-6.801494076,APA,-2.06435127,Yeon,-2.467255918,CoreJJ,-1.917163647,-14.12470422
FlyQuest,9/7/2024 20:18,1,Bwipo,2.885477046,Inspired,5.801914601,Quad,1.726996602,Massu,3.550280832,Busio,3.542902199,17.50757128
Team Liquid,9/7/2024 21:10,1,Impact,1.816986031,UmTi,2.614860544,APA,0.55045436,Yeon,3.610030875,CoreJJ,6.064217257,14.65654907
